ds,y,yhat,yhat_lower,yhat_upper
2016-04-16,202,185.4123667071398,101.69554856611396,273.15683892159063
2016-04-17,144,144.57814674779152,59.206474493145826,236.72026899861532
2016-04-18,84,120.73498410663382,34.481362512215675,197.44197309119235
2016-04-19,127,122.36883146689847,38.38326415648843,202.1964896795853
2016-04-20,181,150.29327059264452,68.31246035757992,241.65944747301822
2016-04-21,268,138.19381809791346,56.975175823292304,227.96195354478718
2016-04-22,278,153.0751968738518,67.98056398354429,243.13220856751
2016-04-23,234,207.14228335882999,127.3335035187093,283.04831584881896
2016-04-24,133,163.7840703540074,82.43325660068915,247.49522387615426
2016-04-25,91,136.99333127904762,51.255355525557526,220.23622285978098
2016-04-26,83,135.31702532983772,52.55663271810206,220.94369615735033
2016-04-27,139,159.63821955953568,74.76928322529947,237.63586927873683
2016-04-28,113,143.71893764687954,62.57986387292732,221.9709067948106
2016-04-29,141,154.64581394550368,73.50185575871883,240.16901713474613
2016-04-30,228,204.70929704232887,118.82027325515007,286.3864074338626
2016-05-01,163,157.38577960690318,74.01600097608095,239.93679192252765
2016-05-02,0,126.7553797434503,42.93553947136578,218.7076762462596
2016-05-03,125,121.45045404054089,43.52864838602212,210.83299975591504
2016-05-04,180,142.43565958632752,59.872072022902415,227.54730195671934
2016-05-05,222,123.54901558210146,42.00833758118322,203.30916886377148
2016-05-06,243,131.94588271639543,45.53499989263881,215.89331211658617
2016-05-07,408,179.97664191027866,91.84590723579291,261.6923732456692
2016-05-08,181,131.167483548236,47.7095209729457,214.9922704140472
2016-05-09,176,99.63706290052667,18.36074803467863,185.52248465234746
2016-05-10,178,94.04412785457781,7.392845328360134,178.58242814415237
2016-05-11,310,115.36695696154133,26.969665078974206,193.64168458598525
2016-05-12,134,97.44407345763048,9.367090645149155,184.09309248098864
2016-05-13,132,107.41816235705824,23.90276993946318,187.92921601103612
2016-05-14,1,157.6139748071776,77.21008025676842,240.80304825474457
2016-05-15,0,111.51962693979905,31.112598870033292,196.6652610751308
2016-05-16,0,83.20403861738066,-4.829021786798616,168.59606236328023
2016-05-17,0,81.26560164333759,-5.022830046329543,158.4834752060106
2016-05-18,110,106.61289298808208,23.856323503349383,191.54806025257773
2016-05-19,81,93.0068708020453,13.832815561760157,177.4879456310389
2016-05-20,112,107.50644759333515,22.252217458650577,188.30719834537138
2016-05-21,186,162.34818794220936,87.66657434198011,245.02469483178882
2016-05-22,113,120.92949788386676,34.927055798833436,203.77667688332002
2016-05-23,86,97.22800889821966,15.777520106218644,181.33801187824955
2016-05-24,59,99.75220221693951,12.554981451976992,183.89069568543454
2016-05-25,94,129.3240447746506,50.47544317851396,218.44859757082935
2016-05-26,167,119.62303100252632,32.1829587509969,202.3042779656123
2016-05-27,244,137.6334829599257,45.601590212040186,218.56299333769448
2016-05-28,261,195.52581696516023,105.71472522965286,281.31251775384453
2016-05-29,187,156.6411082646643,79.41754972335968,244.68224777929206
2016-05-30,115,134.91162554882047,54.003016639999394,220.6377556093221
2016-05-31,139,138.81235512282728,56.63082087436743,221.62855783168504
2016-06-01,273,169.1442660048774,88.87466994036983,246.36761652275075
2016-06-02,235,159.5786964498588,80.62762737431753,242.8639987476985
2016-06-03,172,177.10470738398018,92.9118259263817,260.94158156008825
2016-06-04,323,233.91011077651967,151.21745248918648,317.781482893629
2016-06-05,336,193.3655112497924,110.52517476375844,280.5256417889104
2016-06-06,127,169.44404623745365,84.5851052656455,255.9560264423211
2016-06-07,137,170.6718644274742,91.40461368737623,258.9700061878146
2016-06-08,249,197.91011964453628,106.39551587115695,283.7747646371309
2016-06-09,201,184.89789188031665,99.46574814275783,272.3150567427219
2016-06-10,271,198.69791673985054,110.5395108056063,286.3829840476691
2016-06-11,512,251.5758708220982,167.05742226702122,332.8778772935442
2016-06-12,317,206.9825935567177,130.60074120478282,292.1207007159675
2016-06-13,224,178.9719747410967,95.56390797941083,270.17875651603316
2016-06-14,239,176.14959206363585,93.21306807940526,261.3775175332253
2016-06-15,377,199.45291985023803,116.63669945564182,282.38362872931566
2016-06-16,239,182.6925632549848,99.03833302398131,264.7930509963007
2016-06-17,243,192.99643907203216,108.42524737108644,280.35260898437633
2016-06-18,438,242.68768698881416,156.62706336718227,325.56640989676725
2016-06-19,334,195.26572361421017,111.8435675552854,279.2149846805632
2016-06-20,149,164.82319505264778,86.39024918852235,247.3137343441564
2016-06-21,32,159.99393290886016,77.0744103653597,246.83744881223086
2016-06-22,39,181.7327491171119,100.17436425306904,265.91815141965077
2016-06-23,42,163.856531208206,85.46766762792748,248.6869583593137
2016-06-24,64,173.48855963280235,90.0048207095544,257.60500410298465
2016-06-25,170,222.9368244801484,141.31876898412176,303.3897528267863
2016-06-26,132,175.67574069490146,89.1459585308324,255.95269926039953
2016-06-27,123,145.76399795196738,56.22609027680602,232.22629425369107
2016-06-28,78,141.79362459845484,56.17533107409295,222.7251966215148
2016-06-29,130,164.6710703964846,78.70600082807422,251.06839572666976
2016-06-30,141,148.15973463629143,62.41487034017663,228.39889779500996
2016-07-01,247,159.32582273488825,76.50564526778435,242.17290991627212
2016-07-02,322,210.41826769889795,127.3645991725066,289.70138579733543
2016-07-03,196,164.8520732129651,74.8746375395611,244.51510496876585
2016-07-04,172,136.62777188951077,56.74292465837703,213.5722436230605
2016-07-05,218,134.28203629731198,57.651508966427734,213.48105133506158
2016-07-06,216,158.67020762561205,77.83757843758987,239.09702179350583
2016-07-07,179,143.51013163036052,57.45771001617835,226.1741395640269
2016-07-08,32,155.82915196153837,68.84872385087789,238.25023919944664
2016-07-09,95,207.84496898759974,128.22416497153574,295.32520237400234
2016-07-10,78,162.94969810499276,80.39693969939029,243.4004846236607
2016-07-11,122,135.12980434384988,54.678909958793504,216.36596054122353
2016-07-12,164,132.9169406474347,50.46638590547972,218.03919961078037
2016-07-13,288,157.170451151499,70.65697544207995,239.4393318468735
2016-07-14,138,141.6209323688615,58.24972453306375,224.23320053686
2016-07-15,189,153.31671229506054,68.69653685271206,242.37842776968463
2016-07-16,321,204.50397184790364,121.74682381948371,287.9945883220762
2016-07-17,209,158.6098648234918,68.87800481490025,239.28024748678115
2016-07-18,161,129.66134066729765,51.63527255599595,212.4139445753708
2016-07-19,157,126.23472944556846,43.194140092652546,215.17786358083413
2016-07-20,283,149.23688599392068,65.78174549214927,234.93867444110148
2016-07-21,60,132.44732446106497,50.205486389392156,216.1596733938575
2016-07-22,98,142.9632431924988,58.49277255327997,227.50928155411012
2016-07-23,133,193.07820482109707,113.77777441778656,283.37512597558185
2016-07-24,130,146.26386762306305,61.63271851787994,223.10316379589625
2016-07-25,62,116.58751065523077,29.256302907139712,202.5702307153312
2016-07-26,97,112.66044757481052,27.420035906780164,198.45466855935499
2016-07-27,98,135.41815797863563,51.82444711943951,224.61386088874397
2016-07-28,108,118.66159481788276,31.176918232194716,203.24094026834908
2016-07-29,128,129.501589915736,44.36133822065533,217.08139614601384
2016-07-30,270,180.2371386919056,99.51791543898982,266.64674320822667
2016-07-31,183,134.33697011728856,47.974256361101965,219.33411270932478
